data_broker,prompting_strategy,file_path,task_completion,incomplete_bool,group_incomplete,blocked_bool,group_blocked
tunnldata.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/tunnldata.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-173615,,False,False,False,False
terminus.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/terminus.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-115554,,False,False,False,False
telesign.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/telesign.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-111723,,False,False,False,False
taboola.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/taboola.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-094823,,False,False,False,False
truthfinder.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/truthfinder.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-170315,,False,False,False,False
theswarm.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/theswarm.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-131514,,False,False,False,False
trestleiq.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/trestleiq.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-152518,,False,False,False,False
thebridgecorp.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/thebridgecorp.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-121156,,False,False,False,False
theworknumber.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/theworknumber.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-132953,,False,False,False,False
tapad.com,sneaking_few_shot_regulator_role_with_CoT,../browser_history_output/tapad.com/sneaking_few_shot_regulator_role_with_CoT/gpt-5/20260120-100210,,False,False,False,False
thebridgecorp.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/thebridgecorp.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260122-034225,,False,False,False,False
thebridgecorp.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/thebridgecorp.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260122-091711,,False,False,False,False
slashdotmedia.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/slashdotmedia.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-165912,,False,False,False,False
slashdotmedia.com,obstruction_baseline_zero_shot,../browser_history_output/slashdotmedia.com/obstruction_baseline_zero_shot/gpt-5/20260124-031130,,False,False,False,False
searchpublicrecords.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/searchpublicrecords.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-145709,,False,False,False,False
searchpublicrecords.com,obstruction_baseline_zero_shot,../browser_history_output/searchpublicrecords.com/obstruction_baseline_zero_shot/gpt-5/20260124-010312,,False,False,False,False
visitiq.io,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/visitiq.io/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-203502,,False,False,False,False
visitiq.io,obstruction_baseline_zero_shot,../browser_history_output/visitiq.io/obstruction_baseline_zero_shot/gpt-5/20260124-060448,,False,False,False,False
speedeondata.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/speedeondata.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-192055,,False,False,False,False
speedeondata.com,obstruction_baseline_zero_shot,../browser_history_output/speedeondata.com/obstruction_baseline_zero_shot/gpt-5/20260124-042415,,False,False,False,False
wunderkind.co,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/wunderkind.co/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-224926,,False,False,False,False
wunderkind.co,obstruction_baseline_zero_shot,../browser_history_output/wunderkind.co/obstruction_baseline_zero_shot/gpt-5/20260125-105838,,False,False,False,False
roq.ad,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/roq.ad/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-123822,,False,False,False,False
roq.ad,obstruction_baseline_zero_shot,../browser_history_output/roq.ad/obstruction_baseline_zero_shot/gpt-5/20260123-220028,,False,False,False,False
zetaglobal.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/zetaglobal.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-230629,,False,False,False,False
zetaglobal.com,obstruction_baseline_zero_shot,../browser_history_output/zetaglobal.com/obstruction_baseline_zero_shot/gpt-5/20260125-111919,,False,False,False,False
sbfe.org,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sbfe.org/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-140401,,False,False,False,False
sbfe.org,obstruction_baseline_zero_shot,../browser_history_output/sbfe.org/obstruction_baseline_zero_shot/gpt-5/20260123-235112,,False,False,False,False
webbula.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/webbula.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-214549,,False,False,False,False
webbula.com,obstruction_baseline_zero_shot,../browser_history_output/webbula.com/obstruction_baseline_zero_shot/gpt-5/20260125-004627,,False,False,False,False
snov.io,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/snov.io/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-175023,,False,False,False,False
snov.io,obstruction_baseline_zero_shot,../browser_history_output/snov.io/obstruction_baseline_zero_shot/gpt-5/20260124-033459,,False,False,False,False
sheerid.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sheerid.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-160328,,False,False,False,False
sheerid.com,obstruction_baseline_zero_shot,../browser_history_output/sheerid.com/obstruction_baseline_zero_shot/gpt-5/20260124-022118,,False,False,False,False
rocketreach.co,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/rocketreach.co/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-122017,,False,False,False,False
rocketreach.co,obstruction_baseline_zero_shot,../browser_history_output/rocketreach.co/obstruction_baseline_zero_shot/gpt-5/20260123-211632,,False,False,False,False
siteimpact.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/siteimpact.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-163841,Incomplete,True,True,False,False
siteimpact.com,obstruction_baseline_zero_shot,../browser_history_output/siteimpact.com/obstruction_baseline_zero_shot/gpt-5/20260124-024834,Incomplete,True,True,False,False
videoamp.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/videoamp.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-202226,,False,False,False,False
videoamp.com,obstruction_baseline_zero_shot,../browser_history_output/videoamp.com/obstruction_baseline_zero_shot/gpt-5/20260124-052756,,False,False,False,False
viantinc.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/viantinc.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-195736,,False,False,False,False
viantinc.com,obstruction_baseline_zero_shot,../browser_history_output/viantinc.com/obstruction_baseline_zero_shot/gpt-5/20260124-050012,,False,False,False,False
zs.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/zs.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-232328,Incomplete,True,True,True,True
zs.com,obstruction_baseline_zero_shot,../browser_history_output/zs.com/obstruction_baseline_zero_shot/gpt-5/20260125-114612,Incomplete,True,True,True,True
semcasting.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/semcasting.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-151923,,False,False,False,False
salutarydata.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/salutarydata.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-134351,,False,False,False,False
salutarydata.com,obstruction_baseline_zero_shot,../browser_history_output/salutarydata.com/obstruction_baseline_zero_shot/gpt-5/20260123-230412,,False,False,False,False
smartmove.us,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/smartmove.us/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-172247,,False,True,True,True
smartmove.us,obstruction_baseline_zero_shot,../browser_history_output/smartmove.us/obstruction_baseline_zero_shot/gpt-5/20260124-032255,,False,False,True,True
ziffdavis.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/ziffdavis.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-231449,,False,True,True,True
ziffdavis.com,obstruction_baseline_zero_shot,../browser_history_output/ziffdavis.com/obstruction_baseline_zero_shot/gpt-5/20260125-113642,,False,True,True,True
warmly.ai,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/warmly.ai/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-212109,Incomplete,True,True,True,True
warmly.ai,obstruction_baseline_zero_shot,../browser_history_output/warmly.ai/obstruction_baseline_zero_shot/gpt-5/20260125-002558,Incomplete,True,True,True,True
sabio.inc,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sabio.inc/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-133104,,False,False,False,False
sabio.inc,obstruction_baseline_zero_shot,../browser_history_output/sabio.inc/obstruction_baseline_zero_shot/gpt-5/20260123-225434,,False,False,False,False
samba.tv,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/samba.tv/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-135301,,False,False,False,False
samba.tv,obstruction_baseline_zero_shot,../browser_history_output/samba.tv/obstruction_baseline_zero_shot/gpt-5/20260123-233145,,False,False,False,False
winrdata.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/winrdata.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-223244,,False,True,False,False
winrdata.com,obstruction_baseline_zero_shot,../browser_history_output/winrdata.com/obstruction_baseline_zero_shot/gpt-5/20260125-104257,,False,True,False,False
weinform.org,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/weinform.org/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-215628,,False,False,False,False
weinform.org,obstruction_baseline_zero_shot,../browser_history_output/weinform.org/obstruction_baseline_zero_shot/gpt-5/20260125-005813,,False,False,False,False
whitepages.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/whitepages.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-220202,,False,False,False,False
whitepages.com,obstruction_baseline_zero_shot,../browser_history_output/whitepages.com/obstruction_baseline_zero_shot/gpt-5/20260125-011447,,False,False,False,False
socialgist.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/socialgist.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-182553,,False,False,False,False
socialgist.com,obstruction_baseline_zero_shot,../browser_history_output/socialgist.com/obstruction_baseline_zero_shot/gpt-5/20260124-035418,,False,False,False,False
sharelocalmedia.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sharelocalmedia.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-153025,,False,False,False,False
sharelocalmedia.com,obstruction_baseline_zero_shot,../browser_history_output/sharelocalmedia.com/obstruction_baseline_zero_shot/gpt-5/20260124-015510,,False,False,False,False
similarweb.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/similarweb.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-161405,,False,False,False,False
similarweb.com,obstruction_baseline_zero_shot,../browser_history_output/similarweb.com/obstruction_baseline_zero_shot/gpt-5/20260124-023052,,False,False,False,False
seamless.ai,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/seamless.ai/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-143007,,False,False,False,False
seamless.ai,obstruction_baseline_zero_shot,../browser_history_output/seamless.ai/obstruction_baseline_zero_shot/gpt-5/20260124-004531,,False,False,False,False
roundsky.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/roundsky.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-130222,,False,False,False,False
roundsky.com,obstruction_baseline_zero_shot,../browser_history_output/roundsky.com/obstruction_baseline_zero_shot/gpt-5/20260123-221612,,False,False,False,False
sms-inc.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sms-inc.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-172917,,False,False,False,False
sms-inc.com,obstruction_baseline_zero_shot,../browser_history_output/sms-inc.com/obstruction_baseline_zero_shot/gpt-5/20260124-032919,,False,False,False,False
rrd.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/rrd.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-131413,,False,False,False,False
rrd.com,obstruction_baseline_zero_shot,../browser_history_output/rrd.com/obstruction_baseline_zero_shot/gpt-5/20260123-223357,,False,False,False,False
sharethrough.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sharethrough.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-154112,,False,False,False,False
sharethrough.com,obstruction_baseline_zero_shot,../browser_history_output/sharethrough.com/obstruction_baseline_zero_shot/gpt-5/20260124-021101,,False,False,False,False
seekout.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/seekout.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-150128,,False,False,False,False
seekout.com,obstruction_baseline_zero_shot,../browser_history_output/seekout.com/obstruction_baseline_zero_shot/gpt-5/20260124-011309,,False,False,False,False
spokeo.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/spokeo.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-193334,,False,False,False,False
spokeo.com,obstruction_baseline_zero_shot,../browser_history_output/spokeo.com/obstruction_baseline_zero_shot/gpt-5/20260124-043058,,False,False,True,True
scanbuy.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/scanbuy.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-141657,,False,False,False,False
scanbuy.com,obstruction_baseline_zero_shot,../browser_history_output/scanbuy.com/obstruction_baseline_zero_shot/gpt-5/20260124-000757,,False,False,False,False
sovrn.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sovrn.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-185259,,False,False,False,False
sovrn.com,obstruction_baseline_zero_shot,../browser_history_output/sovrn.com/obstruction_baseline_zero_shot/gpt-5/20260124-041147,,False,False,False,False
windfall.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/windfall.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-221143,Incomplete,True,True,True,True
windfall.com,obstruction_baseline_zero_shot,../browser_history_output/windfall.com/obstruction_baseline_zero_shot/gpt-5/20260125-100840,Incomplete,True,True,False,False
xcelerated.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/xcelerated.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-225326,,False,False,False,False
xcelerated.com,obstruction_baseline_zero_shot,../browser_history_output/xcelerated.com/obstruction_baseline_zero_shot/gpt-5/20260125-111016,,False,False,False,False
vistarmedia.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/vistarmedia.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-204452,,False,False,False,False
vistarmedia.com,obstruction_baseline_zero_shot,../browser_history_output/vistarmedia.com/obstruction_baseline_zero_shot/gpt-5/20260124-061456,,False,False,False,False
simiocloud.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/simiocloud.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-162428,,False,False,False,False
simiocloud.com,obstruction_baseline_zero_shot,../browser_history_output/simiocloud.com/obstruction_baseline_zero_shot/gpt-5/20260124-023654,,False,False,False,False
wealthfeed.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/wealthfeed.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-213131,,False,False,False,False
wealthfeed.com,obstruction_baseline_zero_shot,../browser_history_output/wealthfeed.com/obstruction_baseline_zero_shot/gpt-5/20260125-003921,,False,False,False,False
rooftopdigital.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/rooftopdigital.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-123110,,False,False,False,False
rooftopdigital.com,obstruction_baseline_zero_shot,../browser_history_output/rooftopdigital.com/obstruction_baseline_zero_shot/gpt-5/20260123-215201,,False,False,False,False
visualvisitor.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/visualvisitor.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-205111,,False,False,False,False
socialcatfish.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/socialcatfish.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-180625,,False,False,False,False
socialcatfish.com,obstruction_baseline_zero_shot,../browser_history_output/socialcatfish.com/obstruction_baseline_zero_shot/gpt-5/20260124-034943,,False,False,False,False
vrtcal.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/vrtcal.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-211510,,False,False,False,False
vrtcal.com,obstruction_baseline_zero_shot,../browser_history_output/vrtcal.com/obstruction_baseline_zero_shot/gpt-5/20260125-001638,,False,False,False,False
semasio.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/semasio.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-151007,,False,False,False,False
semasio.com,obstruction_baseline_zero_shot,../browser_history_output/semasio.com/obstruction_baseline_zero_shot/gpt-5/20260124-011840,,False,False,False,False
versium.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/versium.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-194644,,False,False,False,False
versium.com,obstruction_baseline_zero_shot,../browser_history_output/versium.com/obstruction_baseline_zero_shot/gpt-5/20260124-044448,,False,False,False,False
sourcepathdigital.com,obstruction_regulator_role_few_shot_scenarios,../browser_history_output/sourcepathdigital.com/obstruction_regulator_role_few_shot_scenarios/gpt-5/20260125-183923,,False,False,False,False
sourcepathdigital.com,obstruction_baseline_zero_shot,../browser_history_output/sourcepathdigital.com/obstruction_baseline_zero_shot/gpt-5/20260124-040623,,False,False,False,False
seamless.ai,obstruction_zero_shot_regulator_role,../browser_history_output/seamless.ai/obstruction_zero_shot_regulator_role/gpt-5/20260124-061433,,False,False,False,False
seamless.ai,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/seamless.ai/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-110713,,False,False,False,False
smartmove.us,obstruction_zero_shot_regulator_role,../browser_history_output/smartmove.us/obstruction_zero_shot_regulator_role/gpt-5/20260124-092106,,False,False,False,False
smartmove.us,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/smartmove.us/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-140217,,False,False,False,False
wealthfeed.com,obstruction_zero_shot_regulator_role,../browser_history_output/wealthfeed.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-143822,,False,False,False,False
wealthfeed.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/wealthfeed.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-184859,,False,False,False,False
speedeondata.com,obstruction_zero_shot_regulator_role,../browser_history_output/speedeondata.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-111122,,False,False,False,False
scanbuy.com,obstruction_zero_shot_regulator_role,../browser_history_output/scanbuy.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-055918,,False,False,False,False
scanbuy.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/scanbuy.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-105035,,False,False,False,False
roundsky.com,obstruction_zero_shot_regulator_role,../browser_history_output/roundsky.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-035607,,False,False,False,False
roundsky.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/roundsky.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-084824,,False,False,False,False
socialgist.com,obstruction_zero_shot_regulator_role,../browser_history_output/socialgist.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-100726,,False,False,False,False
socialgist.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/socialgist.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-151140,,False,False,False,False
simiocloud.com,obstruction_zero_shot_regulator_role,../browser_history_output/simiocloud.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-082622,,False,False,False,False
simiocloud.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/simiocloud.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-131418,,False,False,False,False
sharelocalmedia.com,obstruction_zero_shot_regulator_role,../browser_history_output/sharelocalmedia.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-072736,,False,False,False,False
sharelocalmedia.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/sharelocalmedia.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-123510,,False,False,False,False
semcasting.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/semcasting.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-121242,,False,False,False,False
seekout.com,obstruction_zero_shot_regulator_role,../browser_history_output/seekout.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-065459,,False,False,False,False
seekout.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/seekout.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-113948,,False,False,False,False
whitepages.com,obstruction_zero_shot_regulator_role,../browser_history_output/whitepages.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-155029,,False,False,False,False
whitepages.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/whitepages.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-192720,,False,False,False,False
sheerid.com,obstruction_zero_shot_regulator_role,../browser_history_output/sheerid.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-075846,,False,False,False,False
sheerid.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/sheerid.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-130024,,False,False,False,False
viantinc.com,obstruction_zero_shot_regulator_role,../browser_history_output/viantinc.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-115035,,False,False,False,False
viantinc.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/viantinc.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-165416,,False,False,False,False
sourcepathdigital.com,obstruction_zero_shot_regulator_role,../browser_history_output/sourcepathdigital.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-101249,,False,False,False,False
sourcepathdigital.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/sourcepathdigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-151752,,False,False,False,False
rooftopdigital.com,obstruction_zero_shot_regulator_role,../browser_history_output/rooftopdigital.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-033206,,False,False,False,False
rooftopdigital.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/rooftopdigital.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-082601,,False,False,False,False
similarweb.com,obstruction_zero_shot_regulator_role,../browser_history_output/similarweb.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-081116,,False,False,False,False
similarweb.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/similarweb.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-130501,,False,False,False,False
roq.ad,obstruction_zero_shot_regulator_role,../browser_history_output/roq.ad/obstruction_zero_shot_regulator_role/gpt-5/20260124-033925,,False,False,False,False
roq.ad,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/roq.ad/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-083634,,False,False,False,False
wunderkind.co,obstruction_zero_shot_regulator_role,../browser_history_output/wunderkind.co/obstruction_zero_shot_regulator_role/gpt-5/20260124-165939,,False,False,False,False
wunderkind.co,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/wunderkind.co/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-205556,,False,False,False,False
zetaglobal.com,obstruction_zero_shot_regulator_role,../browser_history_output/zetaglobal.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-175851,,False,False,False,False
zetaglobal.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/zetaglobal.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-214904,,False,False,False,False
searchpublicrecords.com,obstruction_zero_shot_regulator_role,../browser_history_output/searchpublicrecords.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-064727,,False,False,False,False
searchpublicrecords.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/searchpublicrecords.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-112854,,False,False,False,False
sms-inc.com,obstruction_zero_shot_regulator_role,../browser_history_output/sms-inc.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-092533,,False,False,False,False
sms-inc.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/sms-inc.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-141318,,False,False,False,False
socialcatfish.com,obstruction_zero_shot_regulator_role,../browser_history_output/socialcatfish.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-094957,,False,False,False,False
socialcatfish.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/socialcatfish.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-145002,,False,False,False,False
windfall.com,obstruction_zero_shot_regulator_role,../browser_history_output/windfall.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-161158,Incomplete,True,True,False,False
windfall.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/windfall.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-194431,Incomplete,True,True,False,False
sharethrough.com,obstruction_zero_shot_regulator_role,../browser_history_output/sharethrough.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-074510,,False,False,False,False
sharethrough.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/sharethrough.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-124820,,False,False,False,False
weinform.org,obstruction_zero_shot_regulator_role,../browser_history_output/weinform.org/obstruction_zero_shot_regulator_role/gpt-5/20260124-151409,,False,False,False,False
weinform.org,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/weinform.org/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-190859,,False,False,False,False
xcelerated.com,obstruction_zero_shot_regulator_role,../browser_history_output/xcelerated.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-172948,,False,False,False,False
xcelerated.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/xcelerated.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-213315,,False,False,False,False
videoamp.com,obstruction_zero_shot_regulator_role,../browser_history_output/videoamp.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-120915,,False,False,False,False
videoamp.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/videoamp.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-170835,,False,False,False,False
vrtcal.com,obstruction_zero_shot_regulator_role,../browser_history_output/vrtcal.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-134026,,False,False,False,False
vrtcal.com,obstruction_few_shot_regulator_role_with_CoT,../browser_history_output/vrtcal.com/obstruction_few_shot_regulator_role_with_CoT/gpt-5/20260125-182725,,False,False,False,False
spokeo.com,obstruction_zero_shot_regulator_role,../browser_history_output/spokeo.com/obstruction_zero_shot_regulator_role/gpt-5/20260124-112413,,False,False,False,False
